v,t,y,x
1,347222354,-74.256,40.882
1,347222955,-74.25,40.882
1,347223856,-74.236,40.882
1,347223556,-74.236,40.882
1,347222955,-74.236,40.882
1,347223255,-74.236,40.882
1,347223255,-74.236,40.884
1,347222955,-74.236,40.884
1,347222955,-74.236,40.886
1,347223255,-74.236,40.886
1,347223556,-74.236,40.884
1,347223856,-74.236,40.884
1,347223856,-74.236,40.886
1,347223556,-74.236,40.886
1,347223556,-74.238,40.886
1,347223856,-74.238,40.886
1,347223856,-74.238,40.884
1,347223556,-74.238,40.884
1,347223556,-74.24,40.884
1,347223856,-74.24,40.884
1,347223856,-74.24,40.886
1,347223556,-74.24,40.886
1,347223255,-74.24,40.886
1,347223255,-74.238,40.886
1,347222955,-74.238,40.886
1,347222955,-74.24,40.886
1,347222955,-74.24,40.884
1,347222955,-74.238,40.884
1,347223255,-74.238,40.884
1,347223255,-74.24,40.884
1,347223255,-74.24,40.882
1,347223255,-74.238,40.882
1,347222955,-74.238,40.882
1,347222955,-74.24,40.882
1,347223556,-74.24,40.882
1,347223556,-74.238,40.882
1,347223856,-74.238,40.882
1,347223856,-74.24,40.882
1,347223556,-74.242,40.882
1,347223556,-74.244,40.882
1,347223856,-74.244,40.882
1,347223856,-74.242,40.882
1,347223856,-74.242,40.884
1,347223556,-74.242,40.884
1,347223556,-74.242,40.886
1,347223856,-74.242,40.886
1,347223856,-74.244,40.886
1,347223556,-74.244,40.886
1,347223556,-74.244,40.884
1,347223856,-74.244,40.884
1,347223556,-74.246,40.884
1,347223556,-74.246,40.882
1,347223255,-74.248,40.882
1,347223255,-74.246,40.882
1,347222955,-74.246,40.882
1,347222955,-74.248,40.882
1,347222955,-74.248,40.884
1,347223255,-74.248,40.884
1,347223255,-74.248,40.886
1,347222955,-74.248,40.886
1,347222955,-74.246,40.886
1,347223255,-74.246,40.886
1,347223255,-74.246,40.884
1,347222955,-74.246,40.884
1,347222955,-74.244,40.884
1,347223255,-74.244,40.884
1,347223255,-74.244,40.886
1,347222955,-74.244,40.886
1,347222955,-74.242,40.886
1,347223255,-74.242,40.886
1,347223255,-74.242,40.884
1,347222955,-74.242,40.884
1,347222955,-74.242,40.882
1,347222955,-74.244,40.882
1,347223255,-74.244,40.882
1,347223255,-74.242,40.882
1,347222354,-74.242,40.882
1,347222354,-74.244,40.882
1,347222655,-74.244,40.882
1,347222655,-74.242,40.882
1,347222655,-74.242,40.884
1,347222354,-74.242,40.884
1,347222354,-74.242,40.886
1,347222655,-74.242,40.886
1,347222655,-74.244,40.886
1,347222354,-74.244,40.886
1,347222354,-74.244,40.884
1,347222655,-74.244,40.884
1,347222655,-74.246,40.884
1,347222354,-74.246,40.884
1,347222354,-74.246,40.886
1,347222655,-74.246,40.886
1,347222655,-74.248,40.886
1,347222354,-74.248,40.886
1,347222354,-74.248,40.884
1,347222655,-74.248,40.884
1,347222655,-74.248,40.882
1,347222655,-74.246,40.882
1,347222354,-74.246,40.882
1,347222354,-74.248,40.882
1,347222054,-74.248,40.882
1,347222054,-74.246,40.882
1,347221754,-74.246,40.882
1,347221754,-74.248,40.882
1,347221754,-74.248,40.884
1,347222054,-74.248,40.884
1,347222054,-74.248,40.886
1,347221754,-74.248,40.886
1,347221754,-74.246,40.886
1,347222054,-74.246,40.886
1,347222054,-74.246,40.884
1,347221754,-74.246,40.884
1,347221754,-74.244,40.884
1,347222054,-74.244,40.884
1,347222054,-74.244,40.886
1,347221754,-74.244,40.886
1,347221754,-74.242,40.886
1,347222054,-74.242,40.886
1,347222054,-74.242,40.884
1,347221754,-74.242,40.884
1,347221754,-74.242,40.882
1,347221754,-74.244,40.882
1,347222054,-74.244,40.882
1,347222054,-74.242,40.882
1,347222054,-74.24,40.882
1,347221754,-74.24,40.882
1,347221754,-74.238,40.882
1,347222054,-74.238,40.882
1,347221754,-74.236,40.882
1,347222054,-74.236,40.882
1,347222354,-74.236,40.882
1,347222655,-74.236,40.882
1,347222354,-74.238,40.882
1,347222354,-74.24,40.882
1,347222655,-74.24,40.882
1,347222655,-74.238,40.882
1,347222655,-74.238,40.884
1,347222655,-74.24,40.884
1,347222354,-74.24,40.884
1,347222354,-74.238,40.884
1,347222354,-74.238,40.886
1,347222354,-74.24,40.886
1,347222655,-74.24,40.886
1,347222655,-74.238,40.886
1,347222655,-74.236,40.886
1,347222655,-74.236,40.884
1,347222354,-74.236,40.884
1,347222354,-74.236,40.886
1,347222054,-74.236,40.886
1,347222054,-74.236,40.884
1,347221754,-74.236,40.884
1,347221754,-74.236,40.886
1,347221754,-74.238,40.886
1,347222054,-74.238,40.886
1,347222054,-74.238,40.884
1,347221754,-74.238,40.884
1,347221754,-74.24,40.884
1,347222054,-74.24,40.884
1,347222054,-74.24,40.886
1,347221754,-74.24,40.886
1,347221754,-74.24,40.888
1,347222054,-74.24,40.888
1,347222054,-74.24,40.89
1,347221754,-74.24,40.89
1,347221754,-74.238,40.89
1,347222054,-74.238,40.89
1,347222054,-74.238,40.888
1,347221754,-74.238,40.888
1,347221754,-74.236,40.888
1,347221754,-74.236,40.89
1,347222054,-74.236,40.89
1,347222054,-74.236,40.888
1,347222354,-74.236,40.888
1,347222354,-74.236,40.89
1,347222655,-74.236,40.89
1,347222655,-74.236,40.888
1,347222655,-74.238,40.888
1,347222655,-74.24,40.888
1,347222354,-74.24,40.888
1,347222354,-74.238,40.888
1,347222354,-74.238,40.89
1,347222354,-74.24,40.89
1,347222655,-74.24,40.89
1,347222655,-74.238,40.89
1,347222655,-74.238,40.892
1,347222655,-74.24,40.892
1,347222354,-74.24,40.892
1,347222354,-74.238,40.892
1,347222354,-74.238,40.894
1,347222354,-74.24,40.894
1,347222655,-74.24,40.894
1,347222655,-74.238,40.894
1,347222655,-74.236,40.894
1,347222655,-74.236,40.892
1,347222354,-74.236,40.892
1,347222354,-74.236,40.894
1,347222054,-74.236,40.894
1,347222054,-74.236,40.892
1,347221754,-74.236,40.892
1,347221754,-74.236,40.894
1,347221754,-74.238,40.894
1,347222054,-74.238,40.894
1,347222054,-74.238,40.892
1,347221754,-74.238,40.892
1,347221754,-74.24,40.892
1,347222054,-74.24,40.892
1,347222054,-74.24,40.894
1,347221754,-74.24,40.894
1,347221754,-74.242,40.894
1,347221754,-74.244,40.894
1,347222054,-74.244,40.894
1,347222054,-74.242,40.894
1,347222054,-74.242,40.892
1,347222054,-74.244,40.892
1,347221754,-74.244,40.892
1,347221754,-74.242,40.892
1,347221754,-74.242,40.89
1,347222054,-74.242,40.89
1,347222054,-74.242,40.888
1,347221754,-74.242,40.888
1,347221754,-74.244,40.888
1,347222054,-74.244,40.888
1,347222054,-74.244,40.89
1,347221754,-74.244,40.89
1,347221754,-74.246,40.89
1,347222054,-74.246,40.89
1,347222054,-74.246,40.888
1,347221754,-74.246,40.888
1,347221754,-74.248,40.888
1,347222054,-74.248,40.888
1,347222054,-74.248,40.89
1,347221754,-74.248,40.89
1,347221754,-74.248,40.892
1,347221754,-74.248,40.894
1,347221754,-74.246,40.894
1,347221754,-74.246,40.892
1,347222054,-74.246,40.892
1,347222054,-74.246,40.894
1,347222054,-74.248,40.894
1,347222054,-74.248,40.892
1,347222354,-74.248,40.892
1,347222354,-74.248,40.894
1,347222354,-74.246,40.894
1,347222354,-74.246,40.892
1,347222655,-74.246,40.892
1,347222655,-74.246,40.894
1,347222655,-74.248,40.894
1,347222655,-74.248,40.892
1,347222655,-74.248,40.89
1,347222354,-74.248,40.89
1,347222354,-74.248,40.888
1,347222655,-74.248,40.888
1,347222655,-74.246,40.888
1,347222354,-74.246,40.888
1,347222354,-74.246,40.89
1,347222655,-74.246,40.89
1,347222655,-74.244,40.89
1,347222354,-74.244,40.89
1,347222354,-74.244,40.888
1,347222655,-74.244,40.888
1,347222655,-74.242,40.888
1,347222354,-74.242,40.888
1,347222354,-74.242,40.89
1,347222655,-74.242,40.89
1,347222655,-74.242,40.892
1,347222655,-74.244,40.892
1,347222354,-74.244,40.892
1,347222354,-74.242,40.892
1,347222354,-74.242,40.894
1,347222354,-74.244,40.894
1,347222655,-74.244,40.894
1,347222655,-74.242,40.894
1,347222955,-74.242,40.894
1,347222955,-74.244,40.894
1,347223255,-74.244,40.894
1,347223255,-74.242,40.894
1,347223255,-74.242,40.892
1,347223255,-74.244,40.892
1,347222955,-74.244,40.892
1,347222955,-74.242,40.892
1,347222955,-74.242,40.89
1,347223255,-74.242,40.89
1,347223255,-74.242,40.888
1,347222955,-74.242,40.888
1,347222955,-74.244,40.888
1,347223255,-74.244,40.888
1,347223255,-74.244,40.89
1,347222955,-74.244,40.89
1,347222955,-74.246,40.89
1,347223255,-74.246,40.89
1,347223255,-74.246,40.888
1,347222955,-74.246,40.888
1,347222955,-74.248,40.888
1,347223255,-74.248,40.888
1,347223255,-74.248,40.89
1,347222955,-74.248,40.892
1,347222955,-74.248,40.894
1,347222955,-74.246,40.894
1,347222955,-74.246,40.892
1,347223255,-74.246,40.892
1,347223255,-74.246,40.894
1,347223255,-74.248,40.894
1,347223556,-74.246,40.894
1,347223556,-74.246,40.888
1,347223856,-74.244,40.89
1,347223556,-74.244,40.89
1,347223556,-74.244,40.888
1,347223856,-74.244,40.888
1,347223856,-74.242,40.888
1,347223556,-74.242,40.888
1,347223556,-74.242,40.89
1,347223856,-74.242,40.89
1,347223856,-74.242,40.892
1,347223856,-74.244,40.892
1,347223556,-74.244,40.892
1,347223556,-74.242,40.892
1,347223556,-74.242,40.894
1,347223556,-74.244,40.894
1,347223856,-74.244,40.894
1,347223856,-74.242,40.894
1,347223856,-74.24,40.894
1,347223856,-74.24,40.892
1,347223856,-74.238,40.892
1,347223856,-74.238,40.894
1,347223556,-74.238,40.894
1,347223556,-74.238,40.892
1,347223556,-74.24,40.892
1,347223556,-74.24,40.894
1,347223255,-74.24,40.894
1,347223255,-74.238,40.894
1,347222955,-74.238,40.894
1,347222955,-74.24,40.894
1,347222955,-74.24,40.892
1,347222955,-74.238,40.892
1,347223255,-74.238,40.892
1,347223255,-74.24,40.892
1,347223255,-74.24,40.89
1,347223255,-74.238,40.89
1,347222955,-74.238,40.89
1,347222955,-74.24,40.89
1,347222955,-74.24,40.888
1,347222955,-74.238,40.888
1,347223255,-74.238,40.888
1,347223255,-74.24,40.888
1,347223556,-74.24,40.888
1,347223856,-74.24,40.888
1,347223856,-74.24,40.89
1,347223556,-74.24,40.89
1,347223556,-74.238,40.89
1,347223856,-74.238,40.89
1,347223856,-74.238,40.888
1,347223556,-74.238,40.888
1,347223556,-74.236,40.888
1,347223856,-74.236,40.888
1,347223856,-74.236,40.89
1,347223556,-74.236,40.89
1,347223255,-74.236,40.888
1,347222955,-74.236,40.888
1,347222955,-74.236,40.89
1,347223255,-74.236,40.89
1,347223255,-74.236,40.892
1,347222955,-74.236,40.892
1,347222955,-74.236,40.894
1,347223255,-74.236,40.894
1,347223556,-74.236,40.892
1,347223556,-74.236,40.894
1,347223856,-74.236,40.894
1,347223856,-74.236,40.892
1,347224156,-74.236,40.892
1,347224156,-74.236,40.894
1,347224156,-74.238,40.894
1,347224156,-74.238,40.892
1,347224156,-74.24,40.892
1,347224156,-74.24,40.888
1,347224156,-74.238,40.89
1,347224156,-74.238,40.888
1,347224156,-74.236,40.888
1,347224156,-74.236,40.89
1,347224156,-74.236,40.884
1,347224156,-74.236,40.886
1,347224156,-74.236,40.882
1,347224156,-74.238,40.882
1,347224156,-74.24,40.882
1,347224156,-74.238,40.886
1,347224156,-74.238,40.884
1,347224156,-74.24,40.884
1,347224156,-74.24,40.886
1,347224156,-74.242,40.886
1,347224156,-74.242,40.884
1,347224156,-74.244,40.884
1,347224156,-74.242,40.882
1,347224156,-74.242,40.894
1,347224156,-74.242,40.89
1,347224156,-74.242,40.888
1,347221754,-74.26,40.992
1,347221754,-74.26,40.994
1,347221754,-74.258,40.994
1,347221754,-74.258,40.992
1,347222054,-74.258,40.992
1,347222054,-74.258,40.994
1,347222054,-74.258,40.996
1,347222054,-74.258,40.998
1,347221754,-74.258,40.998
1,347221754,-74.258,40.996
1,347221754,-74.26,40.996
1,347221754,-74.26,40.998
1,347221754,-74.26,41.006
1,347221754,-74.26,41.004
1,347222054,-74.258,41.004
1,347221754,-74.258,41.004
1,347221754,-74.258,41.006
1,347222054,-74.258,41.006
1,347222354,-74.258,41.006
1,347222054,-74.258,41
1,347222054,-74.258,41.002
1,347221754,-74.26,41
1,347221754,-74.26,41.002
1,347221754,-74.258,41
1,347221754,-74.256,41
1,347221754,-74.256,41.002
1,347221754,-74.254,41.002
1,347221754,-74.254,41
1,347222054,-74.254,41
1,347222054,-74.254,41.002
1,347222054,-74.256,41.002
1,347222054,-74.256,41
1,347222354,-74.256,41
1,347222354,-74.254,41
1,347222354,-74.254,41.002
1,347222354,-74.256,41.002
1,347222354,-74.256,41.004
1,347222354,-74.254,41.004
1,347222354,-74.254,41.006
1,347222354,-74.256,41.006
1,347222054,-74.256,41.006
1,347221754,-74.256,41.006
1,347221754,-74.256,41.004
1,347222054,-74.256,41.004
1,347222054,-74.254,41.004
1,347221754,-74.254,41.006
1,347222054,-74.254,41.006
1,347222054,-74.252,41.006
1,347221754,-74.252,41.006
1,347221754,-74.252,41.004
1,347222054,-74.252,41.004
1,347222054,-74.25,41.004
1,347221754,-74.25,41.004
1,347221754,-74.25,41.006
1,347222054,-74.25,41.006
1,347222354,-74.25,41.006
1,347222354,-74.252,41.006
1,347222655,-74.25,41.006
1,347222655,-74.25,41.004
1,347222655,-74.252,41.004
1,347222354,-74.252,41.004
1,347222354,-74.25,41.004
1,347222354,-74.25,41.002
1,347222354,-74.252,41.002
1,347222655,-74.252,41.002
1,347222655,-74.25,41.002
1,347222655,-74.25,41
1,347222655,-74.252,41
1,347222354,-74.252,41
1,347222354,-74.25,41
1,347222054,-74.25,41
1,347222054,-74.25,41.002
1,347222054,-74.252,41.002
1,347222054,-74.252,41
1,347221754,-74.252,41
1,347221754,-74.252,41.002
1,347221754,-74.25,41.002
1,347221754,-74.25,41
1,347221754,-74.25,40.998
1,347221754,-74.252,40.998
1,347222054,-74.252,40.998
1,347222054,-74.25,40.998
1,347222054,-74.25,40.996
1,347222054,-74.252,40.996
1,347221754,-74.252,40.996
1,347221754,-74.25,40.996
1,347221754,-74.25,40.994
1,347222054,-74.25,40.994
1,347222054,-74.25,40.992
1,347221754,-74.25,40.992
1,347221754,-74.252,40.992
1,347222054,-74.252,40.992
1,347222054,-74.252,40.994
1,347221754,-74.252,40.994
1,347221754,-74.254,40.994
1,347222054,-74.254,40.994
1,347222054,-74.254,40.992
1,347221754,-74.254,40.992
1,347221754,-74.256,40.992
1,347222054,-74.256,40.992
1,347222054,-74.256,40.994
1,347221754,-74.256,40.994
1,347221754,-74.256,40.996
1,347221754,-74.256,40.998
1,347221754,-74.254,40.998
1,347221754,-74.254,40.996
1,347222054,-74.254,40.996
1,347222054,-74.254,40.998
1,347222054,-74.256,40.998
1,347222054,-74.256,40.996
1,347222354,-74.256,40.996
1,347222354,-74.256,40.998
1,347222354,-74.254,40.998
1,347222354,-74.254,40.996
1,347222354,-74.256,40.994
1,347222354,-74.256,40.992
1,347222354,-74.254,40.992
1,347222354,-74.254,40.994
1,347222655,-74.252,40.994
1,347222354,-74.252,40.994
1,347222354,-74.252,40.992
1,347222655,-74.252,40.992
1,347222655,-74.25,40.992
1,347222354,-74.25,40.992
1,347222354,-74.25,40.994
1,347222655,-74.25,40.994
1,347222655,-74.25,40.996
1,347222655,-74.252,40.996
1,347222354,-74.252,40.996
1,347222354,-74.25,40.996
1,347222354,-74.25,40.998
1,347222354,-74.252,40.998
1,347222655,-74.252,40.998
1,347222655,-74.25,40.998
1,347222955,-74.25,40.998
1,347222955,-74.25,40.996
1,347222955,-74.25,40.992
1,347222955,-74.25,41
1,347222955,-74.25,41.002
1,347222955,-74.252,41.002
1,347223255,-74.25,41.004
1,347222955,-74.25,41.004
1,347222955,-74.26,40.998
1,347222054,-74.258,41.02
1,347222054,-74.258,41.022
1,347221754,-74.258,41.022
1,347221754,-74.258,41.02
1,347221754,-74.26,41.02
1,347221754,-74.26,41.022
1,347221754,-74.26,41.016
1,347221754,-74.26,41.018
1,347221754,-74.258,41.018
1,347221754,-74.258,41.016
1,347222054,-74.258,41.016
1,347222054,-74.258,41.018
1,347222354,-74.26,41.018
1,347222354,-74.258,41.018
1,347222054,-74.26,41.012
1,347222054,-74.258,41.012
1,347222054,-74.258,41.014
1,347221754,-74.258,41.014
1,347221754,-74.258,41.012
1,347221754,-74.26,41.012
1,347221754,-74.26,41.014
1,347221754,-74.26,41.008
1,347221754,-74.26,41.01
1,347221754,-74.258,41.01
1,347221754,-74.258,41.008
1,347222054,-74.258,41.008
1,347222054,-74.258,41.01
1,347222354,-74.26,41.01
1,347222955,-74.25,41.012
1,347222955,-74.252,41.008
1,347222955,-74.25,41.01
1,347222955,-74.25,41.008
1,347222655,-74.25,41.008
1,347222354,-74.25,41.008
1,347222354,-74.25,41.01
1,347222655,-74.25,41.01
1,347222655,-74.252,41.01
1,347222354,-74.252,41.01
1,347222354,-74.252,41.008
1,347222655,-74.252,41.008
1,347222354,-74.256,41.008
1,347222354,-74.256,41.01
1,347222354,-74.254,41.01
1,347222354,-74.254,41.008
1,347222054,-74.254,41.008
1,347222054,-74.254,41.01
1,347222054,-74.256,41.01
1,347222054,-74.256,41.008
1,347221754,-74.256,41.008
1,347221754,-74.256,41.01
1,347221754,-74.254,41.01
1,347221754,-74.254,41.008
1,347221754,-74.252,41.008
1,347221754,-74.25,41.008
1,347222054,-74.25,41.008
1,347222054,-74.252,41.008
1,347222054,-74.252,41.01
1,347222054,-74.25,41.01
1,347221754,-74.25,41.01
1,347221754,-74.252,41.01
1,347221754,-74.252,41.012
1,347221754,-74.25,41.012
1,347222054,-74.25,41.012
1,347222054,-74.252,41.012
1,347222054,-74.252,41.014
1,347222054,-74.25,41.014
1,347221754,-74.25,41.014
1,347221754,-74.252,41.014
1,347221754,-74.254,41.014
1,347221754,-74.254,41.012
1,347221754,-74.256,41.012
1,347221754,-74.256,41.014
1,347222054,-74.256,41.014
1,347222054,-74.256,41.012
1,347222054,-74.254,41.012
1,347222054,-74.254,41.014
1,347222354,-74.254,41.014
1,347222354,-74.254,41.012
1,347222354,-74.256,41.012
1,347222354,-74.256,41.014
1,347222655,-74.254,41.014
1,347222655,-74.252,41.014
1,347222354,-74.252,41.014
1,347222354,-74.252,41.012
1,347222655,-74.25,41.012
1,347222354,-74.25,41.012
1,347222354,-74.25,41.014
1,347222655,-74.25,41.014
1,347222655,-74.25,41.016
1,347222354,-74.25,41.016
1,347222354,-74.25,41.018
1,347222655,-74.25,41.018
1,347222655,-74.252,41.018
1,347222354,-74.252,41.018
1,347222655,-74.252,41.016
1,347222655,-74.254,41.018
1,347222655,-74.256,41.018
1,347222354,-74.256,41.016
1,347222354,-74.256,41.018
1,347222354,-74.254,41.018
1,347222354,-74.254,41.016
1,347222054,-74.254,41.016
1,347222054,-74.254,41.018
1,347222054,-74.256,41.018
1,347222054,-74.256,41.016
1,347221754,-74.256,41.016
1,347221754,-74.256,41.018
1,347221754,-74.254,41.018
1,347221754,-74.254,41.016
1,347221754,-74.252,41.016
1,347221754,-74.25,41.016
1,347222054,-74.25,41.016
1,347222054,-74.252,41.016
1,347222054,-74.252,41.018
1,347222054,-74.25,41.018
1,347221754,-74.25,41.018
1,347221754,-74.252,41.018
1,347221754,-74.252,41.02
1,347221754,-74.25,41.02
1,347222054,-74.25,41.02
1,347222054,-74.252,41.02
1,347222054,-74.252,41.022
1,347222054,-74.25,41.022
1,347221754,-74.25,41.022
1,347221754,-74.252,41.022
1,347221754,-74.254,41.022
1,347221754,-74.254,41.02
1,347221754,-74.256,41.02
1,347221754,-74.256,41.022
1,347222054,-74.256,41.022
1,347222054,-74.256,41.02
1,347222054,-74.254,41.02
1,347222054,-74.254,41.022
1,347222354,-74.254,41.022
1,347222354,-74.254,41.02
1,347222354,-74.256,41.02
1,347222354,-74.256,41.022
1,347222354,-74.252,41.022
1,347222354,-74.252,41.02
1,347222655,-74.252,41.02
1,347222655,-74.25,41.02
1,347222354,-74.25,41.02
1,347222354,-74.25,41.022
1,347222655,-74.25,41.022
1,347222955,-74.25,41.022
1,347222955,-74.25,41.02
1,347222955,-74.25,41.018
1,347222955,-74.25,41.016
1,347222955,-74.252,41.016
1,347222955,-74.252,41.018
1,347223556,-74.246,41.022
1,347223556,-74.248,41.022
1,347223556,-74.246,41.02
1,347223556,-74.246,41.016
1,347223556,-74.246,41.018
1,347223856,-74.244,41.018
1,347223556,-74.244,41.018
1,347223556,-74.244,41.016
1,347223856,-74.244,41.016
1,347223856,-74.242,41.016
1,347223556,-74.242,41.016
1,347223556,-74.242,41.018
1,347223856,-74.242,41.018
1,347223856,-74.242,41.02
1,347223856,-74.242,41.022
1,347223856,-74.244,41.022
1,347223856,-74.244,41.02
1,347223556,-74.244,41.02
1,347223556,-74.244,41.022
1,347223556,-74.242,41.022
1,347223556,-74.242,41.02
1,347223255,-74.242,41.02
1,347223255,-74.242,41.022
1,347223255,-74.244,41.022
1,347223255,-74.244,41.02
1,347222955,-74.244,41.02
1,347222955,-74.244,41.022
1,347222955,-74.242,41.022
1,347222955,-74.242,41.02
1,347222955,-74.242,41.018
1,347223255,-74.242,41.018
1,347223255,-74.242,41.016
1,347222955,-74.242,41.016
1,347222955,-74.244,41.016
1,347223255,-74.244,41.016
1,347223255,-74.244,41.018
1,347222955,-74.244,41.018
1,347222955,-74.246,41.018
1,347223255,-74.246,41.018
1,347223255,-74.246,41.016
1,347222955,-74.246,41.016
1,347222955,-74.248,41.016
1,347223255,-74.248,41.016
1,347223255,-74.248,41.018
1,347222955,-74.248,41.018
1,347222955,-74.248,41.02
1,347222955,-74.246,41.02
1,347223255,-74.246,41.02
1,347223255,-74.248,41.022
1,347223255,-74.246,41.022
1,347222955,-74.246,41.022
1,347222955,-74.248,41.022
1,347222655,-74.248,41.022
1,347222354,-74.248,41.022
1,347222354,-74.248,41.02
1,347222655,-74.248,41.02
1,347222655,-74.246,41.02
1,347222354,-74.246,41.02
1,347222354,-74.246,41.022
1,347222655,-74.246,41.022
1,347222655,-74.244,41.022
1,347222655,-74.244,41.02
1,347222655,-74.242,41.02
1,347222655,-74.242,41.022
1,347222354,-74.242,41.022
1,347222354,-74.242,41.02
1,347222354,-74.244,41.02
1,347222354,-74.244,41.022
1,347222054,-74.244,41.022
1,347222054,-74.244,41.02
1,347222054,-74.242,41.02
1,347222054,-74.242,41.022
1,347221754,-74.242,41.022
1,347221754,-74.242,41.02
1,347221754,-74.244,41.02
1,347221754,-74.244,41.022
1,347221754,-74.246,41.022
1,347221754,-74.248,41.022
1,347222054,-74.248,41.022
1,347222054,-74.246,41.022
1,347222054,-74.246,41.02
1,347222054,-74.248,41.02
1,347221754,-74.248,41.02
1,347221754,-74.246,41.02
1,347221754,-74.246,41.018
1,347221754,-74.248,41.018
1,347222054,-74.248,41.018
1,347222054,-74.246,41.018
1,347222054,-74.246,41.016
1,347222054,-74.248,41.016
1,347221754,-74.248,41.016
1,347221754,-74.246,41.016
1,347221754,-74.244,41.016
1,347221754,-74.244,41.018
1,347221754,-74.242,41.018
1,347221754,-74.242,41.016
1,347222054,-74.242,41.016
1,347222054,-74.242,41.018
1,347222054,-74.244,41.018
1,347222054,-74.244,41.016
1,347222354,-74.244,41.016
1,347222354,-74.244,41.018
1,347222354,-74.242,41.018
1,347222354,-74.242,41.016
1,347222655,-74.242,41.016
1,347222655,-74.242,41.018
1,347222655,-74.244,41.018
1,347222655,-74.244,41.016
1,347222655,-74.246,41.016
1,347222354,-74.246,41.016
1,347222354,-74.246,41.018
1,347222655,-74.246,41.018
1,347222655,-74.248,41.018
1,347222354,-74.248,41.018
1,347222354,-74.248,41.016
1,347222655,-74.248,41.016
1,347222655,-74.248,41.014
1,347222354,-74.248,41.014
1,347222354,-74.248,41.012
1,347222655,-74.248,41.012
1,347222655,-74.246,41.012
1,347222354,-74.246,41.012
1,347222354,-74.246,41.014
1,347222655,-74.246,41.014
1,347222655,-74.244,41.014
1,347222655,-74.244,41.012
1,347222655,-74.242,41.012
1,347222655,-74.242,41.014
1,347222354,-74.242,41.014
1,347222354,-74.242,41.012
1,347222354,-74.244,41.012
1,347222354,-74.244,41.014
1,347222054,-74.244,41.014
1,347222054,-74.244,41.012
1,347222054,-74.242,41.012
1,347222054,-74.242,41.014
1,347221754,-74.242,41.014
1,347221754,-74.242,41.012
1,347221754,-74.244,41.012
1,347221754,-74.244,41.014
1,347221754,-74.246,41.014
1,347221754,-74.248,41.014
1,347222054,-74.248,41.014
1,347222054,-74.246,41.014
1,347222054,-74.246,41.012
1,347222054,-74.248,41.012
1,347221754,-74.248,41.012
1,347221754,-74.246,41.012
1,347221754,-74.246,41.01
1,347221754,-74.248,41.01
1,347222054,-74.248,41.01
1,347222054,-74.246,41.01
1,347222054,-74.246,41.008
1,347222054,-74.248,41.008
1,347221754,-74.248,41.008
1,347221754,-74.246,41.008
1,347221754,-74.244,41.008
1,347221754,-74.244,41.01
1,347221754,-74.242,41.01
1,347221754,-74.242,41.008
1,347222054,-74.242,41.008
1,347222054,-74.242,41.01
1,347222054,-74.244,41.01
1,347222054,-74.244,41.008
1,347222354,-74.244,41.008
1,347222354,-74.244,41.01
1,347222354,-74.242,41.01
1,347222354,-74.242,41.008
1,347222655,-74.242,41.008
1,347222655,-74.242,41.01
1,347222655,-74.244,41.01
1,347222655,-74.244,41.008
1,347222655,-74.246,41.008
1,347222354,-74.246,41.008
1,347222354,-74.246,41.01
1,347222655,-74.246,41.01
1,347222655,-74.248,41.01
1,347222354,-74.248,41.01
1,347222354,-74.248,41.008
1,347222655,-74.248,41.008
1,347222955,-74.248,41.008
1,347222955,-74.248,41.01
1,347222955,-74.246,41.01
1,347222955,-74.246,41.008
1,347223255,-74.246,41.008
1,347223255,-74.246,41.01
1,347223255,-74.248,41.01
1,347223255,-74.248,41.008
1,347223556,-74.246,41.01
1,347223556,-74.246,41.014
1,347223255,-74.248,41.014
1,347222955,-74.248,41.014
1,347222955,-74.248,41.012
1,347223255,-74.248,41.012
1,347223255,-74.246,41.012
1,347222955,-74.246,41.012
1,347222955,-74.246,41.014
1,347223255,-74.246,41.014
1,347223255,-74.244,41.014
1,347222955,-74.244,41.014
1,347222955,-74.244,41.012
1,347223255,-74.244,41.012
1,347223255,-74.242,41.012
1,347222955,-74.242,41.012
1,347222955,-74.242,41.014
1,347223255,-74.242,41.014
1,347223556,-74.242,41.014
1,347223556,-74.244,41.014
1,347223856,-74.244,41.014
1,347223856,-74.242,41.014
1,347223856,-74.242,41.012
1,347223856,-74.244,41.012
1,347223556,-74.244,41.012
1,347223556,-74.242,41.012
1,347223556,-74.242,41.01
1,347223556,-74.244,41.01
1,347223856,-74.244,41.01
1,347223856,-74.242,41.01
1,347223856,-74.242,41.008
1,347223856,-74.244,41.008
1,347223556,-74.244,41.008
1,347223556,-74.242,41.008
1,347223255,-74.242,41.008
1,347223255,-74.242,41.01
1,347223255,-74.244,41.01
1,347223255,-74.244,41.008
1,347222955,-74.244,41.008
1,347222955,-74.244,41.01
1,347222955,-74.242,41.01
1,347222955,-74.242,41.008
1,347222955,-74.24,41.008
1,347222955,-74.24,41.01
1,347222955,-74.238,41.01
1,347222955,-74.238,41.008
1,347223255,-74.238,41.008
1,347223255,-74.238,41.01
1,347223255,-74.24,41.01
1,347223255,-74.24,41.008
1,347223556,-74.24,41.008
1,347223556,-74.238,41.008
1,347223856,-74.238,41.008
1,347223856,-74.24,41.008
1,347223856,-74.24,41.01
1,347223856,-74.238,41.01
1,347223556,-74.238,41.01
1,347223556,-74.24,41.01
1,347223556,-74.24,41.012
1,347223556,-74.238,41.012
